Q1,Q2,Q3,Q4,Q6,Q24
28,Woman,United States of America,Master’s degree,4,73665
20,Man,India,Bachelor’s degree,5,249
51,Man,Canada,Bachelor’s degree,27,86781
69,Man,Russia,Master’s degree,27,9743
27,Woman,India,Master’s degree,5,12524
55,Man,Greece,Master’s degree,26,40439
28,Man,Brazil,Doctoral degree,3,16736
31,Man,India,Bachelor’s degree,10,1339
33,Man,Taiwan,Bachelor’s degree,2,14226
28,Man,China,Master’s degree,4,21067
44,Man,Greece,Bachelor’s degree,20,45043
39,Man,Turkey,Master’s degree,4,21141
23,Man,Pakistan,Bachelor’s degree,3,5915
39,Man,Portugal,Bachelor’s degree,2,27494
24,Woman,Nigeria,Bachelor’s degree,2,20
31,Man,United States of America,Master’s degree,2,131099
58,Man,United States of America,Master’s degree,28,242530
32,Man,Romania,Master’s degree,6,34030
33,Man,United States of America,Master’s degree,11,121085
24,Man,Brazil,Bachelor’s degree,5,1762
40,Man,India,Bachelor’s degree,20,847
40,Man,India,Doctoral degree,8,6052
46,Man,Spain,Master’s degree,0,58745
27,Woman,India,Master’s degree,2,11320
35,Man,India,Master’s degree,15,37100
42,Woman,Spain,Master’s degree,2,31034
30,Man,United States of America,Master’s degree,19,142894
69,Man,Italy,Master’s degree,25,51231
30,Man,Mexico,Master’s degree,13,87089
24,Man,Japan,Bachelor’s degree,9,40328
49,Man,India,Doctoral degree,14,645
33,Woman,United States of America,Doctoral degree,10,708
24,Woman,India,Master’s degree,5,1922
22,Man,Indonesia,Bachelor’s degree,0,505814
53,Man,Russia,No formal education past high school,3,6562
18,Man,Ukraine,Bachelor’s degree,2,3995
19,Man,India,Bachelor’s degree,5,121
49,Man,Germany,Bachelor’s degree,30,65379
29,Man,Nigeria,Bachelor’s degree,0.48899037139923207,646
23,Man,India,Bachelor’s degree,2,8414
62,Man,United States of America,Master’s degree,29,118696
26,Man,Peru,Bachelor’s degree,10,764
33,Woman,France,Master’s degree,11,24654
28,Man,India,Professional degree,1,10927
30,Man,Colombia,Bachelor’s degree,0.8317361194710634,7005
49,Man,United States of America,Bachelor’s degree,9,174568
26,Man,United States of America,Master’s degree,3,50156
67,Man,Colombia,Master’s degree,22,17775
23,Man,United States of America,Master’s degree,1,86783
27,Man,Netherlands,Master’s degree,3,60365
49,Man,Canada,Doctoral degree,15,86669
31,Man,Singapore,Doctoral degree,7,71852
26,Man,India,Doctoral degree,4,1476
36,Man,South Africa,Bachelor’s degree,0,33951
24,Woman,Russia,Master’s degree,0.656437241950178,11677
37,Woman,Chile,Master’s degree,10,3051
21,Man,United States of America,Master’s degree,5,40148
34,Man,India,Master’s degree,4,9228
28,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,4,41970
34,Woman,Israel,Master’s degree,9,96260
25,Man,United States of America,Master’s degree,5,99018
32,Man,Australia,Doctoral degree,3,69186
30,Man,Japan,Master’s degree,0.04606180099552526,3884
30,Man,China,Master’s degree,3,5249
28,Man,India,Master’s degree,3,24772
50,Man,United States of America,Doctoral degree,25,181076
62,Man,United States of America,Doctoral degree,27,127597
36,Man,Japan,Master’s degree,13,8419
29,Woman,Canada,Bachelor’s degree,0.4533424682008611,35643
28,Man,Italy,Master’s degree,0,17294
69,Man,United States of America,Doctoral degree,1,188900
52,Man,Japan,Doctoral degree,20,104933
20,Man,India,Master’s degree,4,227
37,Man,Brazil,Doctoral degree,10,24935
30,Man,Russia,Master’s degree,1,23659
26,Woman,India,Master’s degree,7,30278
39,Man,Thailand,Doctoral degree,9,901
48,Man,Spain,Bachelor’s degree,27,33840
19,Man,India,Bachelor’s degree,1,716
42,Man,India,Master’s degree,0.8923294461231185,862
33,Man,Brazil,Some college/university study without earning a bachelor’s degree,2,523
43,Woman,Saudi Arabia,Doctoral degree,0,3079
33,Man,China,Master’s degree,0.5531459347837714,8770
29,Man,India,Bachelor’s degree,5,5022
40,Man,India,Master’s degree,0,23820
38,Man,Mexico,Master’s degree,21,761
40,Man,Egypt,Doctoral degree,29,14808
33,Man,India,Professional degree,19,20420
41,Woman,India,Doctoral degree,14,102182
20,Man,Pakistan,Bachelor’s degree,2,1320
54,Man,United States of America,Master’s degree,0,157353
25,Woman,Spain,Master’s degree,3,28736
22,Man,"Iran, Islamic Republic of...",Master’s degree,2,990
28,Man,Nigeria,Master’s degree,0.5143445252042971,984
56,Man,Italy,Master’s degree,23,33004
25,Man,United States of America,Master’s degree,5,115493
30,Man,Singapore,Doctoral degree,1,32363
46,Man,United Arab Emirates,Doctoral degree,1,165483
26,Man,Kenya,Bachelor’s degree,2,1874
32,Man,Singapore,Bachelor’s degree,4,76631
29,Man,India,Master’s degree,2,20417
29,Man,Morocco,Master’s degree,3,1105
38,Man,France,Master’s degree,4,53009
25,Man,India,Professional degree,6,10446
30,Woman,Ukraine,Master’s degree,1,6549
28,Man,India,Bachelor’s degree,5,5741
39,Woman,Nigeria,Master’s degree,5,5637
28,Woman,India,Bachelor’s degree,2,882
20,Woman,India,Bachelor’s degree,0.8843916123641179,11817
20,Man,India,Bachelor’s degree,4,950
41,Woman,United States of America,Master’s degree,5,57899
29,Man,Switzerland,Master’s degree,2,190389
23,Man,India,Bachelor’s degree,10,12061
26,Man,Spain,Master’s degree,2,23066
26,Man,India,Master’s degree,6,12881
22,Man,Taiwan,Master’s degree,5,164
39,Woman,United Kingdom of Great Britain and Northern Ireland,Professional degree,10,36998
33,Man,Singapore,Master’s degree,5,106475
54,Man,Brazil,Master’s degree,22,39226
46,Man,United States of America,Bachelor’s degree,26,196861
38,Man,India,Master’s degree,18,10725
30,Man,Malaysia,Bachelor’s degree,8,2823
24,Woman,Viet Nam,Master’s degree,3,445
33,Man,Brazil,Master’s degree,7,24709
44,Man,India,Doctoral degree,0,5492
25,Man,"Iran, Islamic Republic of...",Master’s degree,2,563
27,Man,United States of America,Master’s degree,7,93052
43,Man,Saudi Arabia,Professional degree,0.4966055616415138,80964
45,Man,Chile,Master’s degree,5,2136
27,Woman,India,Bachelor’s degree,4,9434
28,Man,Singapore,Bachelor’s degree,4,49438
27,Man,India,Professional degree,0,675
24,Woman,India,Professional degree,1,973
23,Man,India,Master’s degree,4,7985
50,Man,Brazil,Master’s degree,27,135625
47,Man,Japan,Master’s degree,10,123457
24,Man,India,Bachelor’s degree,3,17552
47,Man,Spain,Some college/university study without earning a bachelor’s degree,27,66246
41,Man,United States of America,Bachelor’s degree,11,247414
22,Woman,Pakistan,Master’s degree,0,632
42,Man,Spain,Master’s degree,11,108339
36,Man,United States of America,Doctoral degree,14,193904
22,Woman,India,Master’s degree,0,5744
48,Man,Italy,Professional degree,25,48614
64,Man,India,Doctoral degree,24,7075
29,Man,Spain,Master’s degree,7,26101
32,Man,India,Some college/university study without earning a bachelor’s degree,0,39001
19,Man,India,Bachelor’s degree,1,8237
36,Man,Colombia,Master’s degree,0.862585388209824,2062
53,Man,Brazil,Master’s degree,5,640
24,Man,Russia,Master’s degree,4,6727
28,Man,United States of America,Master’s degree,4,121949
32,Man,Ukraine,Master’s degree,14,81115
26,Man,United States of America,Master’s degree,6,154227
58,Man,South Africa,Master’s degree,2,98027
28,Man,Switzerland,Doctoral degree,1,41126
26,Man,Turkey,Master’s degree,5,13445
25,Man,India,Bachelor’s degree,5,9193
35,Woman,Malaysia,Doctoral degree,13,28592
28,Man,Brazil,Master’s degree,4,2359
70,Man,United States of America,Doctoral degree,3,11956
49,Man,United States of America,Doctoral degree,27,67
21,Man,India,Bachelor’s degree,4,331
23,Man,India,Master’s degree,2,721
26,Woman,Viet Nam,Master’s degree,3,1733
25,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,4,43113
48,Man,Italy,Bachelor’s degree,23,45109
32,Woman,Germany,Doctoral degree,4,32860
44,Man,India,Master’s degree,0,23981
25,Man,Russia,Bachelor’s degree,5,64394
37,Woman,United States of America,Doctoral degree,10,153563
22,Man,India,Master’s degree,6,636
27,Man,India,Bachelor’s degree,4,706
31,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,12,80599
22,Man,Nigeria,Master’s degree,0.42591107520038474,6860
36,Man,Thailand,Bachelor’s degree,0,27765
27,Woman,Turkey,Doctoral degree,2,13971
41,Man,United States of America,Professional degree,10,210401
45,Man,India,Professional degree,14,164
29,Man,Russia,Master’s degree,5,29019
63,Man,Morocco,Professional degree,29,12129
54,Man,United States of America,Doctoral degree,4,93839
52,Woman,India,Professional degree,0,9895
32,Man,India,Master’s degree,5,20814
29,Man,India,Doctoral degree,4,407
65,Woman,United States of America,Bachelor’s degree,28,11889
38,Man,Ukraine,Bachelor’s degree,2,10877
40,Man,South Korea,Doctoral degree,7,9556
30,Man,Canada,Doctoral degree,17,21605
34,Man,India,Doctoral degree,8,278
25,Man,Greece,Doctoral degree,10,19347
31,Man,Ukraine,Master’s degree,9,7984
29,Man,Italy,Master’s degree,2,10656
32,Man,Italy,Doctoral degree,1,19397
32,Man,Singapore,Doctoral degree,5,55773
23,Man,India,Bachelor’s degree,5,4754
27,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,6,40111
35,Man,Kenya,Bachelor’s degree,19,17184
36,Woman,United States of America,Master’s degree,4,153001
22,Man,India,Bachelor’s degree,3,627283
35,Man,India,Master’s degree,5,22149
23,Man,China,Master’s degree,1,473
19,Woman,United States of America,Bachelor’s degree,5,211
28,Man,Canada,Master’s degree,1,42730
34,Man,Spain,Master’s degree,3,29685
40,Man,Australia,No formal education past high school,2,92827
26,Man,United States of America,Master’s degree,5,242246
38,Man,Brazil,Doctoral degree,10,21082
22,Man,India,Bachelor’s degree,3,36
31,Woman,Brazil,Master’s degree,0,15176
26,Man,India,Bachelor’s degree,8,23062
21,Woman,Israel,Bachelor’s degree,2,989
36,Woman,United States of America,Master’s degree,4,62260
37,Man,United States of America,Master’s degree,19,249406
38,Man,Morocco,Bachelor’s degree,5,21923
35,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,5,90171
27,Man,Netherlands,Master’s degree,1,32628
23,Man,Brazil,Bachelor’s degree,23,4001
36,Man,Poland,Master’s degree,5,2479
20,Man,Ukraine,Bachelor’s degree,2,2707
22,Man,India,Bachelor’s degree,2,4389
28,Man,Colombia,Professional degree,2,159
38,Man,Poland,Master’s degree,3,42296
31,Man,Russia,Some college/university study without earning a bachelor’s degree,0.35694986241119175,68
23,Man,India,Master’s degree,1,20371
18,Man,India,Bachelor’s degree,1,244
29,Man,India,Master’s degree,0.8854346234243894,8253
22,Man,India,Bachelor’s degree,3,1960
25,Man,India,Master’s degree,0,12061
25,Man,United States of America,Master’s degree,4,102502
23,Man,Netherlands,Master’s degree,4,9120
24,Man,Viet Nam,Bachelor’s degree,1,9984
42,Woman,United States of America,Bachelor’s degree,0,73247
20,Man,India,Bachelor’s degree,1,831
35,Man,France,Doctoral degree,6,63355
22,Woman,Ukraine,Bachelor’s degree,2,690
26,Man,India,Bachelor’s degree,5,10642
31,Man,Ukraine,Master’s degree,12,65802
40,Man,Brazil,Professional degree,6,164472
32,Man,Saudi Arabia,Professional degree,0,50496
68,Man,Canada,Some college/university study without earning a bachelor’s degree,11,110549
30,Man,Canada,Bachelor’s degree,3,114592
50,Woman,Canada,Bachelor’s degree,19,77604
25,Woman,Germany,Master’s degree,5,82150
33,Man,India,Doctoral degree,6,26915
39,Man,United States of America,Bachelor’s degree,5,79665
23,Man,India,Master’s degree,2,936
26,Man,Nigeria,Bachelor’s degree,6,25
43,Man,Germany,Master’s degree,6,43621
39,Man,United States of America,Bachelor’s degree,15,90303
43,Man,South Africa,Master’s degree,21,238357
29,Man,France,Master’s degree,5,42450
32,Man,China,Master’s degree,6,21376
34,Man,Australia,Master’s degree,7,66952
47,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,18,74858
26,Man,South Africa,Bachelor’s degree,0,787
29,Man,India,Master’s degree,2,14062
46,Man,Spain,Master’s degree,0.9749657874984172,786
24,Man,India,Bachelor’s degree,4,49693
25,Man,India,Master’s degree,4,384
35,Woman,Canada,Master’s degree,4,81459
28,Woman,Sri Lanka,Master’s degree,13,460
45,Man,India,Master’s degree,5,23560
55,Man,Turkey,Master’s degree,7,104810
40,Man,Canada,Doctoral degree,12,178924
32,Man,India,Doctoral degree,0.09823510176507122,94
41,Man,Turkey,Master’s degree,5,17078
41,Man,United States of America,Master’s degree,16,174851
28,Man,Chile,Master’s degree,8,1370
38,Woman,South Korea,Bachelor’s degree,0.9439013841746883,47496
32,Woman,Thailand,Master’s degree,0.3473710746679486,17775
44,Man,China,Master’s degree,15,80186
33,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,5,80388
32,Man,France,Master’s degree,0,51656
26,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,4,26208
28,Man,India,Bachelor’s degree,10,14533
39,Man,India,Bachelor’s degree,8,2970
21,Man,India,Master’s degree,5,53727
48,Man,Russia,Doctoral degree,2,1556
49,Woman,Netherlands,Bachelor’s degree,5,44744
37,Man,India,Bachelor’s degree,5,19312
41,Man,Germany,Professional degree,20,68062
48,Man,Brazil,Master’s degree,5,77109
38,Man,Brazil,Master’s degree,5,8273
22,Man,India,Doctoral degree,5,311
47,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,30,33436
29,Man,Nigeria,Master’s degree,2,5362
26,Man,Australia,Doctoral degree,5,86319
37,Woman,United States of America,Master’s degree,15,116138
34,Man,Morocco,Master’s degree,1,106949
44,Man,Colombia,Master’s degree,0,1837
23,Man,India,Master’s degree,1,325
37,Man,Japan,Some college/university study without earning a bachelor’s degree,13,67102
23,Man,India,Bachelor’s degree,4,26111
67,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,21,105144
55,Man,Pakistan,Master’s degree,0,531
32,Man,Russia,No formal education past high school,14,39696
31,Man,Japan,Master’s degree,2,6543
69,Man,United States of America,Some college/university study without earning a bachelor’s degree,26,91752
40,Woman,Brazil,Professional degree,13,1392
27,Man,Turkey,Bachelor’s degree,8,16669
20,Woman,India,Bachelor’s degree,4,582
35,Man,India,Master’s degree,0,44632
33,Man,India,Doctoral degree,10,1096
27,Man,India,Bachelor’s degree,5,4235
34,Man,Nigeria,Master’s degree,7,2989
27,Man,United States of America,Bachelor’s degree,2,28899
42,Man,Peru,Bachelor’s degree,2,71252
39,Man,India,Doctoral degree,0,17
32,Man,India,Bachelor’s degree,0.15527828193993065,1346
31,Woman,Germany,Master’s degree,7,74125
32,Woman,India,Master’s degree,0.2993758411396543,4513
23,Man,Taiwan,Bachelor’s degree,1,1834
28,Man,Viet Nam,Master’s degree,6,1065
42,Man,United States of America,Doctoral degree,0.5065878820195125,74669
28,Man,India,Master’s degree,0,12265
20,Man,India,Bachelor’s degree,5,745
18,Woman,Egypt,Some college/university study without earning a bachelor’s degree,2,2377
26,Man,India,Bachelor’s degree,5,8596
40,Man,India,Master’s degree,15,960
32,Man,United States of America,Doctoral degree,4,130946
22,Man,Philippines,Bachelor’s degree,1,51
28,Man,United States of America,Master’s degree,6,160827
29,Man,Pakistan,Bachelor’s degree,2,874
24,Woman,Germany,Master’s degree,5,76033
26,Man,Netherlands,Master’s degree,0,42491
44,Man,Egypt,Bachelor’s degree,0.8726396073877757,9810
28,Man,Canada,Master’s degree,2,25059
35,Man,United States of America,Master’s degree,8,124859
28,Man,India,Master’s degree,5,23541
56,Man,India,Master’s degree,17,117359
22,Man,Sweden,Master’s degree,5,51
32,Man,Greece,Master’s degree,5,45170
35,Man,Spain,Master’s degree,8,71208
38,Man,Russia,Master’s degree,0.3276977635677245,13453
25,Man,India,Master’s degree,0.6612585571021462,4642
58,Man,United States of America,Master’s degree,25,103470
59,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,7,51948
42,Man,Germany,Master’s degree,5,45363
36,Man,Russia,Doctoral degree,8,8543
22,Woman,India,Master’s degree,0.9646408096914264,913
39,Man,China,Master’s degree,15,593347
66,Man,Poland,Professional degree,20,35777
